episode,step,position,velocity,action
1,1,-0.48781893,-0.0017811116,-1.0
1,2,-0.49136788,-0.0035489455,-1.0
1,3,-0.49665818,-0.0052903006,-1.0
1,4,-0.5036503,-0.006992135,-1.0
1,5,-0.51229197,-0.008641659,-1.0
1,6,-0.5225184,-0.010226444,-1.0
1,7,-0.53425294,-0.011734547,-1.0
1,8,-0.54740757,-0.013154655,-1.0
1,9,-0.5618838,-0.014476241,-1.0
1,10,-0.57757354,-0.015689734,-1.0
1,11,-0.59436023,-0.01678669,-1.0
1,12,-0.6121202,-0.017759956,-1.0
1,13,-0.630724,-0.018603822,-1.0
1,14,-0.6500382,-0.019314142,-1.0
1,15,-0.6699266,-0.019888423,-1.0
1,16,-0.6902525,-0.020325875,-1.0
1,17,-0.71087986,-0.020627396,-1.0
1,18,-0.7316754,-0.020795528,-1.0
1,19,-0.7525097,-0.020834347,-1.0
1,20,-0.77325904,-0.020749312,-1.0
1,21,-0.79380614,-0.02054708,-1.0
1,22,-0.81404144,-0.02023529,-1.0
1,23,-0.8338638,-0.01982233,-1.0
1,24,-0.8531809,-0.019317092,-1.0
1,25,-0.8719096,-0.018728748,-1.0
1,26,-0.88997614,-0.018066522,-1.0
1,27,-0.9073156,-0.017339488,-1.0
1,28,-0.923872,-0.016556405,-1.0
1,29,-0.93959755,-0.015725564,-1.0
1,30,-0.9544522,-0.014854687,-1.0
1,31,-0.96840304,-0.013950834,-1.0
1,32,-0.9814234,-0.013020356,-1.0
1,33,-0.99349225,-0.012068869,-1.0
1,34,-1.0045935,-0.011101247,-1.0
1,35,-1.0147151,-0.010121639,-1.0
1,36,-1.0238485,-0.009133499,-1.0
1,37,-1.0319881,-0.00813963,-1.0
1,38,-1.0391303,-0.007142232,-1.0
1,39,-1.0452733,-0.006142964,-1.0
1,40,-1.0504164,-0.005143006,-1.0
1,41,-1.0545595,-0.0041431226,-1.0
1,42,-1.0577033,-0.0031437322,-1.0
1,43,-1.0598482,-0.0021449737,-1.0
1,44,-1.060995,-0.0011467739,-1.0
1,45,-1.0611439,-0.00014891526,-1.0
1,46,-1.060295,0.0008488969,-1.0
1,47,-1.055448,0.0048469673,1.0
1,48,-1.0466019,0.008846202,1.0
1,49,-1.0337557,0.012846198,1.0
1,50,-1.0169115,0.016844165,1.0
1,51,-0.99607766,0.020833852,1.0
1,52,-0.9712731,0.02480451,1.0
1,53,-0.9425332,0.028739939,1.0
1,54,-0.9099155,0.032617707,1.0
1,55,-0.87350684,0.036408667,1.0
1,56,-0.83343,0.04007688,1.0
1,57,-0.7898498,0.043580174,1.0
1,58,-0.74297845,0.04687139,1.0
1,59,-0.6930779,0.049900506,1.0
1,60,-0.6404604,0.05261754,1.0
1,61,-0.5854842,0.054976158,1.0
1,62,-0.5285466,0.05693764,1.0
1,63,-0.47007182,0.058474746,1.0
1,64,-0.4104968,0.059575018,1.0
1,65,-0.35025388,0.060242936,1.0
1,66,-0.28975323,0.06050066,1.0
1,67,-0.22936605,0.06038718,1.0
1,68,-0.16941,0.05995604,1.0
1,69,-0.110137984,0.05927202,1.0
1,70,-0.051730733,0.05840725,1.0
1,71,0.0057065627,0.057437297,1.0
1,72,0.062144227,0.056437664,1.0
1,73,0.117625214,0.055480983,1.0
1,74,0.17226024,0.054635026,1.0
1,75,0.22622173,0.05396149,1.0
1,76,0.27973717,0.05351546,1.0
1,77,0.3330825,0.053345338,1.0
1,78,0.3865755,0.053493,1.0
1,79,0.44056952,0.053994026,1.0
1,80,0.49544725,0.054877724,1.0
2,1,-0.4194579,-0.0022846998,-1.0
2,2,-0.42401102,-0.0045531117,-1.0
2,3,-0.4308,-0.006788958,-1.0
2,4,-0.43977597,-0.008975993,-1.0
2,5,-0.45087403,-0.011098059,-1.0
2,6,-0.46401322,-0.013139178,-1.0
2,7,-0.47909692,-0.015083694,-1.0
2,8,-0.49601337,-0.016916467,-1.0
2,9,-0.5146365,-0.018623121,-1.0
2,10,-0.5348269,-0.02019033,-1.0
2,11,-0.556433,-0.021606136,-1.0
2,12,-0.5792933,-0.022860277,-1.0
2,13,-0.6032378,-0.02394451,-1.0
2,14,-0.6280907,-0.024852883,-1.0
2,15,-0.65367264,-0.025581965,-1.0
2,16,-0.6798036,-0.026130982,-1.0
2,17,-0.70630544,-0.026501855,-1.0
2,18,-0.73300457,-0.026699146,-1.0
2,19,-0.75973445,-0.026729887,-1.0
2,20,-0.7863378,-0.026603324,-1.0
2,21,-0.8126684,-0.026330581,-1.0
2,22,-0.83859265,-0.025924265,-1.0
2,23,-0.8639907,-0.02539805,-1.0
2,24,-0.888757,-0.024766242,-1.0
2,25,-0.9128004,-0.024043377,-1.0
2,26,-0.9360442,-0.023243845,-1.0
2,27,-0.95842576,-0.022381555,-1.0
2,28,-0.9798955,-0.021469688,-1.0
2,29,-1.0004159,-0.020520473,-1.0
2,30,-1.019961,-0.019545054,-1.0
2,31,-1.0385144,-0.018553395,-1.0
2,32,-1.0560687,-0.017554242,-1.0
2,33,-1.0726237,-0.016555127,-1.0
2,34,-1.0881861,-0.0155623965,-1.0
2,35,-1.1027675,-0.014581273,-1.0
2,36,-1.1163834,-0.013615933,-1.0
2,37,-1.129053,-0.01266959,-1.0
2,38,-1.1407976,-0.0117445905,-1.0
2,39,-1.1516402,-0.010842506,-1.0
2,40,-1.1616044,-0.009964223,-1.0
2,41,-1.1707145,-0.0091100335,-1.0
2,42,-1.1789942,-0.008279714,-1.0
2,43,-1.1864668,-0.0074725975,-1.0
2,44,-1.1931545,-0.006687646,-1.0
2,45,-1.199078,-0.0059235045,-1.0
2,46,-1.2,0.0,-1.0
2,47,-1.1992582,0.00074189587,-1.0
2,48,-1.194772,0.0044862484,1.0
2,49,-1.1865268,0.0082452195,1.0
2,50,-1.1744968,0.012029989,1.0
2,51,-1.158647,0.015849886,1.0
2,52,-1.1389354,0.019711448,1.0
2,53,-1.1153181,0.023617366,1.0
2,54,-1.0877527,0.027565343,1.0
2,55,-1.0562059,0.031546865,1.0
2,56,-1.0206599,0.035545953,1.0
2,57,-0.9811219,0.039538033,1.0
2,58,-0.9376328,0.043489076,1.0
2,59,-0.89027756,0.04735524,1.0
2,60,-0.83919424,0.051083297,1.0
2,61,-0.7845821,0.054612152,1.0
2,62,-0.7267065,0.057875585,1.0
2,63,-0.6659001,0.060806368,1.0
2,64,-0.6025586,0.063341506,1.0
2,65,-0.5371304,0.06542818,1.0
2,66,-0.47010076,0.06702964,1.0
2,67,-0.40197062,0.06813013,1.0
2,68,-0.3332326,0.06873803,1.0
2,69,-0.26434597,0.06888664,1.0
2,70,-0.19571355,0.068632424,1.0
2,71,-0.12766245,0.06805111,1.0
2,72,-0.060430225,0.06723223,1.0
2,73,0.0058429744,0.0662732,1.0
2,74,0.07111656,0.06527358,1.0
2,75,0.13544683,0.064330265,1.0
2,76,0.19898066,0.063533835,1.0
2,77,0.26194686,0.06296619,1.0
2,78,0.32464606,0.062699206,1.0
2,79,0.38744015,0.06279409,1.0
2,80,0.4507412,0.063301064,1.0
3,1,-0.5748405,-0.0011255431,-1.0
3,2,-0.57708323,-0.002242742,-1.0
3,3,-0.5804266,-0.0033433277,-1.0
3,4,-0.5848458,-0.0044191806,-1.0
3,5,-0.5903082,-0.0054624085,-1.0
3,6,-0.5967736,-0.006465421,-1.0
3,7,-0.60419464,-0.007421007,-1.0
3,8,-0.61251706,-0.00832241,-1.0
3,9,-0.62168044,-0.009163404,-1.0
3,10,-0.6316188,-0.00993836,-1.0
3,11,-0.6422611,-0.010642315,-1.0
3,12,-0.6535321,-0.011271026,-1.0
3,13,-0.6653531,-0.011821018,-1.0
3,14,-0.67764276,-0.012289616,-1.0
3,15,-0.69031775,-0.012674972,-1.0
3,16,-0.7032938,-0.012976064,-1.0
3,17,-0.7164865,-0.013192687,-1.0
3,18,-0.72981197,-0.013325424,-1.0
3,19,-0.74318755,-0.013375605,-1.0
3,20,-0.7565328,-0.013345251,-1.0
3,21,-0.7697698,-0.013236999,-1.0
