timestamp,action,position,velocity
1725260650.4759202,0.53173828125,-0.50071317,0.0006308206
1725260650.5021024,0.15875244140625,-0.50001574,0.000697442
1725260650.5361078,0.0,-0.49949503,0.0005207167
1725260650.5701706,0.0,-0.49915493,0.00034009613
1725260650.6038506,0.0,-0.498998,0.00015693152
1725260650.637178,0.0,-0.4990254,-2.740695e-05
1725260650.6709213,0.0,-0.49923694,-0.00021154035
1725260650.7048151,0.0,-0.49963105,-0.00039409148
1725260650.737849,0.0,-0.50020474,-0.0005736946
1725260650.7704506,0.0,-0.50095373,-0.0007490058
1725260650.8033593,0.0,-0.5018724,-0.00091871305
1725260650.8364763,0.0,-0.50295395,-0.0010815454
1725260650.870425,0.0,-0.5041902,-0.0012362826
1725260650.9033647,0.0,-0.50557196,-0.0013817647
1725260650.9365406,0.0,-0.50708884,-0.0015168999
1725260650.969554,-0.0546875,-0.50881153,-0.0017227051
1725260651.0031874,-0.21875,-0.5109732,-0.002161698
1725260651.0366495,-0.53125,-0.51402646,-0.003053242
1725260651.0692334,-0.828125,-0.5183937,-0.0043672123
1725260651.102741,-0.9921875,-0.52428824,-0.00589453
1725260651.1360059,-1.0,-0.5316776,-0.007389359
1725260651.169451,-1.0,-0.54050636,-0.008828774
1725260651.2032418,-1.0,-0.5507084,-0.010202021
1725260651.2364314,-1.0,-0.56220734,-0.011498923
1725260651.2693324,-1.0,-0.5749174,-0.012710006
1725260651.3031847,-1.0,-0.588744,-0.013826635
1725260651.33719,-1.0,-0.6035851,-0.01484115
1725260651.3710697,-1.0,-0.61933213,-0.015746992
1725260651.4044738,-1.0,-0.63587093,-0.016538821
1725260651.437847,-1.0,-0.65308356,-0.01721261
1725260651.4702604,-1.0,-0.67084926,-0.017765714
1725260651.5043666,-1.0,-0.68904614,-0.018196905
1725260651.537498,-1.0,-0.7075525,-0.018506374
1725260651.5713542,-1.0,-0.7262482,-0.018695692
1725260651.6059585,-1.0,-0.7450159,-0.01876773
1725260651.6397183,-1.0,-0.76374245,-0.018726554
1725260651.6722608,-1.0,-0.7823197,-0.018577281
1725260651.7059035,-1.0,-0.80064565,-0.018325916
1725260651.7398286,-1.0,-0.8186248,-0.017979164
1725260651.7737384,-1.0,-0.83616906,-0.017544253
1725260651.8068125,-1.0,-0.8531978,-0.017028738
1725260651.8398812,-1.0,-0.86963814,-0.016440324
1725260651.8734503,-1.0,-0.88542485,-0.0157867
1725260651.9077156,-1.0,-0.90050024,-0.015075384
1725260651.9405096,-1.0,-0.9148138,-0.014313603
1725260651.9744906,-1.0,-0.928322,-0.013508187
1725260652.0077505,-0.640625,-0.94044846,-0.012126424
1725260652.040789,-0.15625,-0.95043635,-0.009987906
1725260652.074741,0.0,-0.95802885,-0.007592499
1725260652.1077135,0.0,-0.9632103,-0.005181416
1725260652.1415324,0.0,-0.96597064,-0.002760353
1725260652.1740887,0.0,-0.96630484,-0.00033421186
1725260652.2077746,0.0,-0.9642123,0.0020925328
1725260652.240595,0.0,-0.9596968,0.0045154584
1725260652.274709,0.0,-0.952767,0.0069298176
1725260652.307984,0.0,-0.94343686,0.009330169
1725260652.3416696,0.0,-0.9317268,0.0117100235
1725260652.3749354,0.0,-0.9176653,0.014061516
1725260652.4086194,0.0,-0.9012902,0.01637512
1725260652.4420726,0.0,-0.88265073,0.01863942
1725260652.4756594,0.08734130859375,-0.8616788,0.020971965
1725260652.5096316,0.333343505859375,-0.8380841,0.02359468
1725260652.5430784,0.5714111328125,-0.8116083,0.026475774
1725260652.5763836,0.83331298828125,-0.7819814,0.029626906
1725260652.6110547,0.968231201171875,-0.7491526,0.032828808
1725260652.645013,0.999969482421875,-0.7132583,0.035894245
1725260652.6790211,0.999969482421875,-0.6745172,0.03874113
1725260652.7131488,0.999969482421875,-0.6331825,0.041334696
1725260652.7464225,0.999969482421875,-0.5895407,0.043641806
1725260652.7789836,0.999969482421875,-0.54390764,0.045633104
1725260652.81261,0.999969482421875,-0.49662235,0.04728528
1725260652.846257,0.999969482421875,-0.44803923,0.04858313
1725260652.8801997,0.999969482421875,-0.398518,0.04952123
1725260652.914382,0.999969482421875,-0.34841305,0.05010494
1725260652.9480453,0.999969482421875,-0.29806238,0.050350655
1725260652.9816732,0.999969482421875,-0.24777716,0.050285228
1725260653.0160723,0.999969482421875,-0.19783252,0.049944635
1725260653.050042,0.999969482421875,-0.1484604,0.049372114
1725260653.0839279,0.999969482421875,-0.09984445,0.04861595
1725260653.1172056,0.999969482421875,-0.05211723,0.04772722
1725260653.1508021,0.999969482421875,-0.0053595593,0.04675767
1725260653.1837142,0.999969482421875,0.040398385,0.045757946
1725260653.217258,0.999969482421875,0.08517462,0.04477624
1725260653.2508419,0.999969482421875,0.12903199,0.043857366
1725260653.2844398,0.999969482421875,0.17207429,0.0430423
1725260653.3182802,0.999969482421875,0.21444231,0.04236803
1725260653.3521416,0.999969482421875,0.25631005,0.04186772
1725260653.386066,0.999969482421875,0.2978811,0.04157104
1725260653.4200542,0.999969482421875,0.33938566,0.04150455
1725260653.453682,0.999969482421875,0.38107783,0.041692168
1725260653.4863837,0.999969482421875,0.4232333,0.042155486
1725260653.5198088,0.587310791015625,0.46552834,0.04229503
