timestamp,action,position,velocity
1727833109.93616,-5719840000000.0,-0.44572917,0.0
1727833110.2495542,-5761812000000.0,-0.44780788,-0.0020787246
1727833110.5596056,-5024870000000.0,-0.45195016,-0.004142271
1727833110.881162,-6778487000000.0,-0.45812568,-0.0061755073
1727833111.1883047,-6464934500000.0,-0.46628907,-0.008163404
1727833111.4981623,-7693094400000.0,-0.4763802,-0.010091112
1727833111.8270643,-7420366600000.0,-0.48832425,-0.011944068
1727833112.1390066,-6607857500000.0,-0.5020324,-0.013708133
1727833112.454998,-5261454000000.0,-0.5174022,-0.015369768
1727833112.7709246,-4856115000000.0,-0.5343184,-0.01691624
1727833113.0766659,-3992195700000.0,-0.55265427,-0.018335856
1727833113.3845637,-6310750300000.0,-0.5722725,-0.019618217
1727833113.6879563,-6663513300000.0,-0.59302694,-0.02075446
1727833113.983677,-7967777000000.0,-0.61476445,-0.021737507
1727833114.2789335,-6538717000000.0,-0.6373267,-0.022562256
1727833114.578791,-6969587400000.0,-0.66055244,-0.023225749
1727833114.8763103,-7565654600000.0,-0.6842797,-0.023727251
1727833115.1698852,-8001989000000.0,-0.708348,-0.024068275
1727833115.471048,-3858527700000.0,-0.7326005,-0.024252517
1727833115.763978,-6345120500000.0,-0.75688624,-0.024285711
1727833116.061183,-7288201400000.0,-0.78106165,-0.02417543
1727833116.3607793,-5970439700000.0,-0.80499244,-0.02393081
1727833116.650975,-6518489000000.0,-0.8285547,-0.023562241
1727833116.9520578,-6803426000000.0,-0.85163575,-0.023081036
1727833117.2499726,-5174066700000.0,-0.87413484,-0.022499086
1727833117.5577698,-4737435000000.0,-0.8959634,-0.02182853
1727833117.8594677,-6193660600000.0,-0.9170448,-0.021081455
1727833118.1543589,-6897222500000.0,-0.93731445,-0.020269617
1727833118.4538605,-5135796300000.0,-0.9567187,-0.019404227
1727833118.757947,-7539606400000.0,-0.9752144,-0.01849576
1727833119.0520399,-4784366000000.0,-0.9927682,-0.017553827
1727833119.3329816,-5250859700000.0,-1.0093553,-0.016587082
1727833119.613047,-4209483000000.0,-1.0249585,-0.015603175
1727833119.9047158,-4830217600000.0,-1.0395672,-0.014608737
1727833120.1921837,-6093772000000.0,-1.0531766,-0.013609392
1727833120.4733558,-4013582000000.0,-1.0657865,-0.012609794
1727833120.756121,-6280565500000.0,-1.0774002,-0.01161368
1727833121.041179,-6184770700000.0,-1.0880241,-0.010623936
1727833121.3289733,-6501415000000.0,-1.0976669,-0.009642663
1727833121.6160204,-6919055500000.0,-1.1063381,-0.008671264
1727833121.895861,-6397511000000.0,-1.1140486,-0.007710509
1727833122.1726089,-5263518000000.0,-1.1208092,-0.0067606177
1727833122.4544623,-5644928000000.0,-1.1266305,-0.0058213305
1727833122.7418246,-5411186000000.0,-1.1315225,-0.004891978
1727833123.0321827,-5054632000000.0,-1.1354941,-0.003971548
1727833123.3260348,-6968846600000.0,-1.1385529,-0.0030587444
1727833123.6252897,-4719795000000.0,-1.140705,-0.0021520483
1727833123.928032,-6432416000000.0,-1.1419548,-0.0012497709
1727833124.2201061,-4496154400000.0,-1.1423049,-0.00035010543
1727833124.5107508,-6227396000000.0,-1.141756,0.0005488222
1727833124.797771,-4758388000000.0,-1.1403072,0.0014489052
1727833125.081816,-5994472500000.0,-1.1379552,0.002352007
1727833125.368725,-7584683700000.0,-1.1346953,0.0032599124
1727833125.6597137,-5399056000000.0,-1.130521,0.004174277
1727833125.9644666,-3252754800000.0,-1.1254245,0.0050965766
1727833126.2553837,-7278513600000.0,-1.1193964,0.006028048
1727833126.5427794,-5464062400000.0,-1.1124268,0.0069696344
1727833126.8342125,-5400634000000.0,-1.1045048,0.00792192
1727833127.1244805,-5400245000000.0,-1.0956198,0.008885065
1727833127.4150465,-6321557500000.0,-1.0857611,0.009858733
1727833127.6970942,-6329423000000.0,-1.0749191,0.010842022
1727833127.9917033,-7138374600000.0,-1.0630857,0.011833381
1727833128.290933,-6370517600000.0,-1.0502552,0.0128305415
1727833128.5819407,-4796545000000.0,-1.0364248,0.013830436
1727833128.8693783,-5868135400000.0,-1.0215956,0.014829131
1727833129.1717103,-6022547600000.0,-1.0057738,0.01582176
1727833129.4662514,-5933990700000.0,-0.9889713,0.01680248
1727833129.757606,-5776881500000.0,-0.97120684,0.017764436
1727833130.0472698,-4771990700000.0,-0.9525071,0.018699752
1727833130.325769,-6433448400000.0,-0.9329075,0.019599559
1727833130.614788,-5906320000000.0,-0.9124535,0.020454044
1727833130.9020083,-6389149000000.0,-0.8912009,0.021252556
1727833131.2227526,-6014441600000.0,-0.86921716,0.021983748
1727833131.5011933,-5186622300000.0,-0.8465814,0.02263577
1727833131.794893,-6098698000000.0,-0.8233849,0.023196496
1727833132.0889947,-6140232000000.0,-0.7997311,0.023653816
1727833132.3822558,-6008604700000.0,-0.77573514,0.023995938
1727833132.6663353,-6683625000000.0,-0.75152344,0.024211723
1727833132.9601057,-4956788600000.0,-0.7272324,0.024291031
1727833133.2493794,-6219878000000.0,-0.70300734,0.024225045
1727833133.5332818,-5690042600000.0,-0.67900074,0.02400658
1727833133.8195791,-5134434000000.0,-0.6553704,0.02363033
1727833134.1039207,-5798374000000.0,-0.6322773,0.023093078
1727833134.4207368,-6190814000000.0,-0.6098835,0.022393804
1727833134.7116086,-6122324000000.0,-0.58834976,0.021533737
1727833135.0038126,-6779521500000.0,-0.5678334,0.020516321
1727833135.2947829,-6360214000000.0,-0.5484863,0.019347109
1727833135.5880845,-6368559400000.0,-0.5304527,0.018033592
1727833135.8739574,-6415494000000.0,-0.51386774,0.016584992
1727833136.1687129,-7205742000000.0,-0.4988557,0.01501202
1727833136.4468343,-6883717400000.0,-0.4855291,0.013326618
1727833136.743992,-5009201000000.0,-0.47398737,0.011541716
1727833137.0351734,-4902610000000.0,-0.46431637,0.009671003
1727833137.33624,-7919747700000.0,-0.45658764,0.0077287247
1727833137.624628,-7362810000000.0,-0.45085812,0.0057295198
1727833137.9161885,-5854212400000.0,-0.44716984,0.0036882844
1727833138.2033427,-5159755000000.0,-0.44554976,0.0016200768
1727833138.4906745,-6117051000000.0,-0.44600973,-0.00045995667
1727833138.7798352,-7625831400000.0,-0.44854635,-0.002536634
1727833139.063947,-6909687000000.0,-0.45314112,-0.0045947833
1727833139.3536885,-5503681000000.0,-0.45976043,-0.0066192895
1727833139.6728656,-5485255000000.0,-0.4683556,-0.008595156
1727833139.9609888,-7384858000000.0,-0.47886318,-0.0105075855
1727833140.2618096,-6687887000000.0,-0.49120528,-0.012342096
1727833140.5446455,-5344874500000.0,-0.5052899,-0.014084665
